otus	R14_ITS2_F47_ITS1F_changins	R12_ITS2_F48_ITS1F_changins	R13_ITS2_F48_ITS1F_changins	R7_ITS2_F49_ITS1F_changins	R13_ITS2_F49_ITS1F_changins	R9_ITS2_F51_ITS1F_changins	R12_ITS2_F51_ITS1F_changins	R10_ITS2_F47_ITS1F_changins	R11_ITS2_F47_ITS1F_changins	R12_ITS2_F47_ITS1F_changins	R13_ITS2_F47_ITS1F_changins	R9_ITS2_F49_ITS1F_changins	R7_ITS2_F50_ITS1F_changins	R8_ITS2_F50_ITS1F_changins	R12_ITS2_F50_ITS1F_changins	R8_ITS2_F51_ITS1F_changins	R14_ITS2_F51_ITS1F_changins	R17_ITS2_F47_ITS1F_zurich	R21_ITS2_F48_ITS1F_zurich	R11_ITS2_F55_ITS1F_zurich	R19_ITS2_F49_ITS1F_zurich	R20_ITS2_F50_ITS1F_zurich	R16_ITS2_F52_ITS1F_zurich	R7_ITS2_F47_ITS1F_zurich	R11_ITS2_F48_ITS1F_zurich	R7_ITS2_F50_ITS1F_zurich	R13_ITS2_F51_ITS1F_zurich	R14_ITS2_F52_ITS1F_zurich	R12_ITS2_F53_ITS1F_zurich	R20_ITS2_F47_ITS1F_zurich	R14_ITS2_F55_ITS1F_zurich	R12_ITS2_F56_ITS1F_zurich	R22_ITS2_F49_ITS1F_zurich	R15_ITS2_F51_ITS1F_zurich	R19_ITS2_F52_ITS1F_zurich	R10_ITS2_F47_ITS1F_zurich	R14_ITS2_F48_ITS1F_zurich	R10_ITS2_F50_ITS1F_zurich	R8_ITS2_F52_ITS1F_zurich	R9_ITS2_F53_ITS1F_zurich	R18_ITS2_F47_ITS1F_ithaca	R22_ITS2_F48_ITS1F_ithaca	R18_ITS2_F50_ITS1F_ithaca	R16_ITS2_F52_ITS1F_ithaca	R20_ITS2_F53_ITS1F_ithaca	R18_ITS2_F55_ITS1F_ithaca	R22_ITS2_F56_ITS1F_ithaca	R24_ITS2_F48_ITS1F_ithaca	R15_ITS2_F47_ITS1F_ithaca	R19_ITS2_F48_ITS1F_ithaca	R15_ITS2_F50_ITS1F_ithaca	R21_ITS2_F51_ITS1F_ithaca	R17_ITS2_F53_ITS1F_ithaca	R15_ITS2_F55_ITS1F_ithaca	R19_ITS2_F56_ITS1F_ithaca	R23_ITS2_F55_ITS1F_ithaca	R8_ITS2_F48_ITS1F_changins	R14_ITS2_F48_ITS1F_changins	R10_ITS2_F49_ITS1F_changins	R11_ITS2_F50_ITS1F_changins	R7_ITS2_F51_ITS1F_changins	R11_ITS2_F51_ITS1F_changins	R8_ITS2_F52_ITS1F_changins	R7_ITS2_F47_ITS1F_changins	R9_ITS2_F47_ITS1F_changins	R8_ITS2_F49_ITS1F_changins	R12_ITS2_F49_ITS1F_changins	R14_ITS2_F49_ITS1F_changins	R9_ITS2_F50_ITS1F_changins	R10_ITS2_F50_ITS1F_changins	R10_ITS2_F51_ITS1F_changins	R13_ITS2_F51_ITS1F_changins	R7_ITS2_F52_ITS1F_changins	R18_ITS2_F47_ITS1F_zurich	R22_ITS2_F48_ITS1F_zurich	R12_ITS2_F55_ITS1F_zurich	R20_ITS2_F49_ITS1F_zurich	R21_ITS2_F50_ITS1F_zurich	R17_ITS2_F52_ITS1F_zurich	R8_ITS2_F47_ITS1F_zurich	R12_ITS2_F48_ITS1F_zurich	R8_ITS2_F50_ITS1F_zurich	R14_ITS2_F51_ITS1F_zurich	R7_ITS2_F53_ITS1F_zurich	R13_ITS2_F53_ITS1F_zurich	R21_ITS2_F47_ITS1F_zurich	R7_ITS2_F56_ITS1F_zurich	R13_ITS2_F56_ITS1F_zurich	R15_ITS2_F50_ITS1F_zurich	R16_ITS2_F51_ITS1F_zurich	R20_ITS2_F52_ITS1F_zurich	R11_ITS2_F47_ITS1F_zurich	R7_ITS2_F49_ITS1F_zurich	R11_ITS2_F50_ITS1F_zurich	R9_ITS2_F52_ITS1F_zurich	R10_ITS2_F53_ITS1F_zurich	R19_ITS2_F47_ITS1F_ithaca	R15_ITS2_F49_ITS1F_ithaca	R17_ITS2_F52_ITS1F_ithaca	R21_ITS2_F53_ITS1F_ithaca	R19_ITS2_F55_ITS1F_ithaca	R23_ITS2_F47_ITS1F_ithaca	R24_ITS2_F49_ITS1F_ithaca	R16_ITS2_F47_ITS1F_ithaca	R16_ITS2_F50_ITS1F_ithaca	R22_ITS2_F51_ITS1F_ithaca	R16_ITS2_F55_ITS1F_ithaca	R20_ITS2_F56_ITS1F_ithaca	R23_ITS2_F56_ITS1F_ithaca	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
fOTU42	0.520659183186052	0.352876153224778	1.05649257006709	1.58736720267868	0.859277708592777	2.20909482493385	0.427386956150098	0.682377211774974	0.0802782981000803	0.353565114908662	0.255972696245734	1.02244018427701	0.755499882564785	2.13961676484528	0.872676207034907	0.471351852567322	0.567050732943235	0.0556405619696759	0.0593559875352426	0.124440019910403	0	0.0165727543917799	0.0649069666810904	0.0282246683601468	0.227686703096539	0.10183299389002	0.0756286632633768	0.0793650793650794	0.115074798619102	0.0283446712018141	0.0142673705236125	0.0278629144608526	0.113464447806354	0.0962632361949768	0.0533143771103608	0.0856604420078808	0.0394684909880279	0.241796200345423	0.0508733254197049	0	0.488914155770324	0.365355684504621	0.375603648721159	0.439043512348099	0.198995546290154	0.0963623223319682	0.303398058252427	0.309477756286267	0.310214934633282	0.273166631645304	0.336077970089061	0.229833926453143	0.0647962159009914	0.134577426879598	0.224544433888937	0.21464542227359	2.06896551724138	3.27576914965907	3.0057453885697	0.292741648655304	4.56754900406826	0.126630024787154	0.714555527574918	0.109106779167879	0.213740458015267	2.70180764454257	0.137658881292158	0.168180289270098	0.119021051848546	0.32291609654644	0.374026266205461	0.199322304165836	0.858504651429884	0.710126402499645	0.356615838662076	0.234448265082838	0.465050732807215	0.488567520031268	0.163487738419619	0.0737327188940092	0.293427230046948	0.140277047168157	0.280713342140026	0.241366505755663	0.397648686030429	0.06918500069185	0.12041974883881	0.0616979269496545	0.260492040520984	0.107123727905731	0.284804824928799	0.82347972972973	0.210505212510024	0.220361392684002	0.110201511335013	0.210304942166141	0.00950434823931949	0.0308560345587587	0.0191607587660471	0.0190876121397213	0.0355582647566799	0.0892724296979616	0.0342049255092733	0.0187634862557463	0.070512538010665	0.0497925311203319	0.0687229655980919	0.0294960391033204	0.0447602528954289	 k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph	Possible	Microfungus	NULL	Likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Schroers et al. 2016. Mycologia 108:806-819; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]
fOTU40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022740193291643	0.128949065119278	0.0268288320515114	0.00784006272050177	0.13266369752677	0.152573677025616	0.0606796116504854	0.02321083172147	0.0443164192333259	0.0525320445471738	0.151235086540077	0.467081850533808	0.0194388647702974	0.0179436569172797	1.12272216944468	0.222901015437959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337404362495842	0.0308560345587587	0.0843073385706074	1.56518419545715	0.213349588540079	0.312453503942866	0.0988142292490119	4.4750914719955	3.90463179234058	6.17427385892116	0.371912519707321	23.394572728805	2.7191853633973	 k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Magnaporthales; f__Magnaporthaceae; g__Gaeumannomyces; s__Gaeumannomyces_radicicola_SH174130.07FU	Gaeumannomyces	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
fOTU115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55793573515093	1.21679774447247	1.02040816326531	1.64141414141414	0.215445807093139	2.29337948939853	1.72170476996895	1.32058287795993	1.45960624575696	0.756286632633768	2.84391534391534	1.40391254315305	2.77777777777778	0.74190326722785	2.04792421287267	2.26928895612708	2.65161459700709	2.36360405189266	1.88452972417338	1.23667938429154	2.24525043177893	2.66237069696456	2.0377358490566	0.170551449687322	0	0	0.0784006272050176	0.0663318487633848	0.0562113546936481	0.0337108953613808	0.0696324951644101	0.022158209616663	0	0.00840194925222652	0.244661921708185	0.0259184863603966	0.0897182845863987	0.164090163226531	0.0495335589862132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284050560999858	0.0491883915395967	0.0781494216942795	0.183201803833145	0.0977135040062537	0.0136239782016349	0.0921658986175115	0.0880281690140845	0.157811678064177	0	0.241366505755663	0.0345781466113416	0.49813200498132	0.481678995355238	0.160414610069102	0.231548480463097	0.267809319764328	0.351817724912046	0.232263513513514	0.070168404170008	0.249742911708535	0.456549118387909	0.504731861198738	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Ascomycota; c__Ascomycota_cls_Incertae_sedis; o__Ascomycota_ord_Incertae_sedis; f__Ascomycota_fam_Incertae_sedis; g__Tetracladium; s__Tetracladium_marchalianum_SH204312.07FU	Tetracladium	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
fOTU54	0.128970623358013	4.68517495004464	0.592513637218634	0.132280600223224	0.990037359900374	0.209217894283429	0.581246260364134	4.84805205109895	0.14985282312015	0.348654488312709	5.91431650799353	0.0416109377322039	0.164409300869021	2.78962692125398	0.280861308011234	0.394081057064482	4.00856608554021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340167753960857	0.128875038076716	0.178409434532809	1.93701950699023	0.208696571036086	0.132018536480224	0.0786955426844624	0.0836485306953739	0.0576759966072943	0.9852352697668	2.92066259808195	0.047651081959861	0.0272756577152917	3.67795960812216	0.438707500210917	8.33736723710812	0.0315837831629723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__; g__; s__	-	-	-	-	-	-	-	Unassigned	-
fOTU71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0695507024620949	0.163228965721917	0.572424091587855	0.0420875420875421	24.8259860788863	0	0.282246683601468	1.16120218579235	0.203665987780041	0.113442994895065	1.69312169312169	0.253164556962025	0.311791383219955	8.73163076045085	0.0139314572304263	0.056732223903177	0.411306554651265	0.657543984361116	0.0171320884015762	2.4075779502697	0.621761658031088	0.457859928777344	1.18867924528302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Olpidiomycota; c__; o__; f__; g__; s__	-	-	-	-	-	-	-	Unassigned	-
fOTU89	0	0.323115513796182	0.00313499278951658	0	0.087173100871731	0.0184604024367731	0.00427386956150098	0.0198365468539237	0.0374632057800375	0.0343743861716755	0	0	0.0313160573083849	0	0.0100307610004012	0	0.0150811365144477	3.72791765196828	1.45422169461344	0.348432055749129	0.568181818181818	0.0497182631753397	0.713976633491995	0.225797346881174	1.02459016393443	1.4765784114053	0.71847230100208	5.83333333333333	0.322209436133487	1.79988662131519	2.42545298901412	2.4380050153246	3.08245083207262	1.99527435022316	2.45246134707659	1.13071783450403	1.93395605841337	3.47150259067358	3.73071053077836	2.22641509433962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Purahong W, et al. 2016. Molecular Ecology 25:4059-4074
fOTU48	0.377358490566038	0.361379193061519	0.38560411311054	0.289363812988301	0.448318804483188	0.319980308904067	0.0940251303530216	0.317384749662779	0.192667915440193	0.456688273423689	0.0628704867971978	0.356665180561748	0.320989587410945	1.37450064323922	0.394543266015782	0.386353977514198	0.274476684562949	0.0278202809848379	0.044516990651432	0.0248880039820806	0	0.149154789526019	0	0.0846740050804403	0.0910746812386157	0.0169721656483367	0	0.198412698412698	0.0230149597238205	0.0425170068027211	0.199743187330575	0.710504318751741	0.075642965204236	0.0262536098713573	0.124400213257508	0	0.0920931456387317	0.0518134715025907	0.10174665083941	0.0377358490566038	0.682205798749289	0.709219858156028	0.00894294401717045	0.344962759702078	0.341135222211693	0.401509676383201	0.512405609492988	0.16247582205029	0.243740305783293	1.07165370876235	0.462107208872458	0.637603795966785	0.356379187455453	0.143549255338238	0.621815355384748	0.156856270123008	2.04566635601118	0.740445673313495	0.495917750226792	0.207928647643019	0.641940085592011	0.0619678844703093	0.733442457819189	0.036368926389293	0.115351993214589	3.50489857872223	0.149130454733171	0.227043390514632	0.411614470976221	1.26703519238137	0.247476025760004	0.119593382499502	2.01849086941541	0.170430336599915	0.196753566158387	0.703344795248515	0.493235625704622	0.332225913621263	1.58038147138965	0.0184331797235023	0.205399061032864	0.298088725232334	0.198150594451783	0.51986632008912	0.0691562932226833	1.02393801023938	1.61706519869259	1.6781836130306	0.289435600578871	0.187466523835029	0.670128999832468	0.105574324324324	0.260625501202887	0.602321140002938	0.29911838790932	0.189274447949527	0.0285130447179585	0.0573040641805519	0.0651465798045603	0.0811223515938156	0.177791323783399	0.178544859395923	0.117816965643053	0.159489633173844	0.14102507602133	0.605809128630705	0.541698670008489	0.117984156413282	0.609858445700218	 k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph	Possible	Microfungus	NULL	Likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Schroers et al. 2016. Mycologia 108:806-819; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]
fOTU81	2.14951038930021	1.31797117469495	0.987522728697724	1.25666570212062	0.99626400996264	0.643037351547597	0.247884434567057	0.89661191779735	0.834894300240835	3.08387350225889	1.01041853781211	1.90815871600535	1.871134424176	0.473965739048006	0.983014578039321	6.13530116292547	2.02388852023889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284249767008388	0.499097874733463	0.193528878137285	1.81663976361796	0.324932635916944	0.102381722168337	0.365147318055905	0.82921152167588	5.72349448685326	0.16006623430385	0.552929839856835	0.745599282430766	0.590146048749039	1.17399157134256	0.362777355943643	0.22779691904667	0.534053060755714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Ascomycota; c__Sordariomycetes; o__; f__; g__; s__	-	-	-	-	-	-	-	Unassigned	-
fOTU47	0.726056842608073	0.318863993877811	2.22270988776726	0.434045719482452	0.952677459526775	2.51061473140114	0.239336695444055	0.464175196381814	0.0642226384800642	0.27008446277745	0.121250224537453	0.228860157527121	0.262271979957723	1.44221003453179	0.454727832018189	0.282038403585365	0.491645050370996	0.194741966893866	0.23742395014097	1.39372822299652	0.631313131313131	0.232018561484919	0.670705322371268	0.197572678521027	0.751366120218579	0.10183299389002	0.264700321421819	0.198412698412698	0.207134637514384	0.14172335600907	0	0.0417943716912789	0.132375189107413	0.0437560164522622	0.159943131331082	0.205585060818914	0.0920931456387317	0.103626943005181	0.118704425979312	0.0754716981132075	0.659465605457646	0.870406189555126	0.0536576641030227	0.815366522932183	0.473798919738463	0.875291094515378	0.593311758360302	0.170212765957447	0.409926877908265	0.42025635637739	0.55452865064695	0.363285883748517	0.278623728374263	0.511394222142473	0.889541411175404	1.35391727895649	1.10438024231128	0.803711601096609	0.187481100695494	0.317364777981451	0.90082950282665	0.14010130401983	0.412364643666583	0.0436427116671516	0.0848176420695505	0.728577342348558	0.139953195980361	0.0868931494562171	0.111582236108012	0.197033550435116	0.10405241992182	0.136678151428002	0.183760192948203	0.454480897599773	0.159862272503689	0.125039074710847	0.422773393461105	0.429939417627516	0.217983651226158	0.0184331797235023	0.498826291079812	0.403296510608452	0.495376486129458	0.315633122911251	0.518672199170124	0.15220700152207	0.447273352829864	0.111056268509378	0.303907380607815	0.133904659882164	0.435583849891104	0.147804054054054	0.0902165196471532	0.308505949757602	0.236146095717884	0.126182965299685	0.0285130447179585	0.0837520938023451	0.0651465798045603	0.0668066424890246	0.0457177689728741	0.111590537122452	0.026603830951657	0.0328361009475561	0.0616984707593319	0.0829875518672199	0.0687229655980919	0.0421371987190292	0.16225591674593	 k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Cylindrocarpon; s__	Cylindrocarpon	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
fOTU63	0.549319321710055	0.0297606394285957	0.00940497836854975	1.03757595800091	0.012453300124533	0	0.0299170869305069	0.0119019281123542	0.0214075461600214	0.0294637595757219	0	0.0178332590280874	19.2672042589838	4.06933441668359	0.0835896750033436	0.0772707955028397	0.0392109549375641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102516309412861	0.0609227452726293	0.163289990928334	0.0300949358430686	0.0607597611877213	0.00269425584653519	0.25182573659028	0.0800116380564446	0	1.78004691596523	0.0321204056348369	8.86029823971297	0.00991842098737881	0.232609052597012	0	0.00569492297616675	0.129206385666705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis; s__	Psathyrellaceae	9	Saprotroph	Dung Saprotroph-Plant Saprotroph-Wood Saprotroph	Probable	Agaricoid	NULL	Saprobic, in grass, on dung, rotten wood and similar substrata (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
fOTU88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682205798749289	0.0537287771330325	0.0178858880343409	4.85299882399059	0	0	30.6769147788565	0.0154738878143133	0.276977620208287	0.042025635637739	0.0420097462611326	0.0815539739027283	0.00647962159009914	0.0179436569172797	0.0345452975213749	0.0495335589862132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Phallales; f__Phallaceae; g__Phallus; s__Phallus_rugulosus_SH220939.07FU	Phallaceae	9	Saprotroph	Litter Saprotroph-Soil Saprotroph-Wood Saprotroph	Probable	Phalloid	NULL	Common name - stinkhorn; Saprobic, on soil or decaying wood, with spores dispersed by insects that are attracted to the fruit bodies by their distictive foetid smell (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
fOTU57	4.36589443515644	4.20050167935037	0.868393002696094	2.5215989417552	0.728518057285181	1.71066395914098	6.74416616804855	0.825200349123225	0.278298100080278	4.72893341190336	0.785881084964972	0.157527121414772	1.59320441556408	0.873451147674183	0.578440551023138	0.776571494803539	0.244314411534053	0.111281123939352	0.133550971954296	0.174216027874564	0.021043771043771	0	0.670705322371268	0.0846740050804403	0	0.0339443312966735	0.0189071658158442	0.0529100529100529	0.48331415420023	0	0.0142673705236125	0	0	0.00875120329045244	0	0	0.013156163662676	0.328151986183074	0	0.0566037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125815470643057	0.0773250228460295	0.0695494405805866	0.180569615058412	0.182279283563164	0.161655350792111	0.12591286829514	0.134565027640384	0.230703986429177	0.0469159652269905	0.128481622539348	0.103711178383227	0.198368419747576	0.142302008647584	0.042183413481819	0.162305304820752	0.0545538072814976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__; c__; o__; f__; g__; s__	-	-	-	-	-	-	-	Unassigned	-
fOTU32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58101193860148	1.52589727057812	0.822750849579682	3.05762446099569	3.22183265422155	2.01557857544367	1.13268608414239	1.23017408123791	2.47064037225792	1.32380752258878	2.42816333389346	1.43831553973903	0.764595347631698	3.96554817871882	2.48726142153899	1.08973829769669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380173929572779	0.0396720444326898	0.153286070128377	0.162244703187631	0.10667479427004	0.037196845707484	0.0798114928549711	0.150107890045971	1.38821559208497	0.327800829875519	0.29106197194486	0.265464351929884	0.581883287640575	 k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Purahong W, et al. 2016. Molecular Ecology 25:4059-4074
fOTU60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34928362776464	0.578720878468616	0.846192135390742	0.484006734006734	0.348027842227378	0.56252704456945	0.282246683601468	0.387067395264117	0.305498981670061	0.132350160710909	1.42857142857143	0.368239355581128	3.10374149659864	0.670566414609787	2.68877124547228	3.02571860816944	0.700096263236195	2.63017593744446	3.18656844269316	0.55255887383239	0.328151986183074	0.830930981855181	0.320754716981132	0.125071063104036	0.0107457554266065	0.268288320515114	0.0313602508820071	0.322183265422155	0.112422709387296	0.0471952535059331	0	0	0.0735448623660433	0.378087716350193	0.133451957295374	0.00647962159009914	0.0538309707518392	0.0345452975213749	0.198134235944853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582303650049709	0.0368912936546975	0.140668959049703	0.197294250281849	0.136798905608755	0.0544959128065395	0	0.220070422535211	0.0350692617920393	0	0.371333085777943	0.190179806362379	0.77487200774872	1.03216927576122	0.209772951628825	0.130246020260492	0.066952329941082	0.234545149941364	0.105574324324324	0.0300721732157177	0.396650506831203	1.35390428211587	1.40904311251314	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; s__Humicola_grisea_SH374010.07FU	Humicola	13	Saprotroph	Undefined Saprotroph-Wood Saprotroph	Probable	NULL	Soft Rot	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688
fOTU50	0.0620969668020062	0.123294077632754	0.0501598846322653	0.0289363812988301	0.0809464508094645	0.0707648760076303	0.0470125651765108	0.0277711655954931	0.0481669788600482	0.0392850127676291	0.089814981138854	0.124832813196612	0.0234870429812887	0.0338546956462861	0.0367794570014712	0.173859289881389	0.0271460457260059	0.375573793295312	0.994212791215314	1.34395221503235	1.43097643097643	0.331455087835598	1.75248810038944	5.61670900366921	1.98087431693989	0.93346911065852	1.07770845150312	0.317460317460317	0.782508630609896	0.935374149659864	0.584962191468112	0.2646976873781	0.56732223903177	0.428808961232169	0.390972098809312	0.462566386842556	0.605183528483094	2.24525043177893	0.356113277937935	1.07547169811321	0.181921546333144	0.193423597678917	1.04632445000894	0.196001568012544	0.473798919738463	0.232875612302256	0.161812297734628	0.247582205029014	0.144028362508309	0.22063458709813	0.235254579062342	0.615361803084223	0.136072053392082	0.0538309707518392	0.276362380170999	0.198134235944853	0.032618825722274	0.0164022775734002	0.0211672210462655	0.0136795162923039	0.0977439636498124	0.0377195818514926	0.12591286829514	0.0472796043060809	0.0373197625106022	0.0689940665102801	0.0481806084522553	0.0420450723175244	0.0892657888864093	0.0711510043237918	0.101240192356365	0.0398644608331672	0.0459400482370506	0.213037920749893	0.135268076733891	0.0937793060331354	0.112739571589628	0.0781708032050029	0.0408719346049046	0.23963133640553	0.102699530516432	0.0876731544800982	0.0825627476882431	0.111399925733383	0.0172890733056708	0.20755500207555	0.12041974883881	0.123395853899309	0.173661360347323	0.0267809319764328	0.134025799966494	0.380067567567568	0.140336808340016	0.0734537975613339	0.157430730478589	0.0841219768664564	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Verticillium; s__Verticillium_dahliae_SH466940.07FU	Verticillium	13	Pathotroph-Symbiotroph	Endophyte-Fungal Parasite-Plant Pathogen	Probable	Microfungus	NULL	NULL	Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688); List compiled by John Plischke III (http://home.comcast.net/~grifola/fungionfungi.pdf)
